# Ps Pf beta Deff
3.50 4.0 1.0249632551204002 0.0969813726921883
3.50 4.5 0.9939118680023034 0.12907974074501324
3.50 5.0 1.0329361911917816 0.10153886579673407
3.50 5.5 0.9904419324647371 0.15112235300322077
3.50 6.0 0.9852597105510732 0.170492834178615
3.50 6.5 0.9854653584772277 0.18224542756316406
3.50 7.0 0.9583002069493822 0.2442281047782377
3.50 7.5 0.9786730990323714 0.22505033859754214
3.50 8.0 0.9939989189533873 0.20269005640179988
3.75 0.5 1.0624588504092118 2.225659391996004
3.75 1.0 1.0051748010984938 0.9689898783143523
3.75 1.5 1.002364620804087 0.32796764889446123
3.75 2.0 1.037388703654693 0.13513584680836352
3.75 2.5 0.9732322206179032 0.15607860459266873
3.75 3.0 1.0222191585065785 0.09312791836999759
3.75 3.5 1.0237548899288638 0.08685819409004115
3.75 4.0 0.9769535773494595 0.12457946581866293
3.75 4.5 1.0471237182430098 0.080437622246203
3.75 5.0 1.005574390002703 0.11551893714876572
3.75 5.5 1.019868173994676 0.11170112236820194
3.75 6.0 1.0080931557275343 0.1302134622717266
3.75 6.5 1.0065783313312273 0.14390759837360176
3.75 7.0 0.9944319202808098 0.1751958999298669
3.75 7.5 1.0534144598179411 0.11484037262196375
3.75 8.0 1.0146113097487728 0.1677367330745428
4.00 0.5 1.01325241667967 3.6593478911765405
4.00 1.0 0.9960688120476165 1.1131585977287728
4.00 1.5 1.0453217288842982 0.26444646608955785
4.00 2.0 1.0347111269242548 0.1428154427168065
4.00 2.5 1.022124929106046 0.11027215980363113
4.00 3.0 0.9739634728663751 0.13055892911120356
4.00 3.5 1.0135630782858858 0.09127286286437879
4.00 4.0 0.9956076937750468 0.10666790278480251
4.00 4.5 0.9860336977055721 0.11447627665475764
4.00 5.0 1.0210439971604308 0.09601813551965929
4.00 5.5 0.9843900912519273 0.1281574497224685
4.00 6.0 1.0207099371442552 0.11092124345696619
4.00 6.5 1.0313154368251691 0.11271918936598592
4.00 7.0 0.9958545969496417 0.15850068016488567
4.00 7.5 0.9914638795456479 0.17817889013135754
4.00 8.0 1.0232676132283123 0.15615873033688407
