lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
3.0,2.0,1.7495530438709763,0.9557726912863451,0.36193333333333333,1.1189283638343313
3.25,0.125,1.0332958915399224,1.010391612611029,0.37844444444444447,0.0719013445806352
3.25,0.25,1.1553032412731656,1.0897558055557777,0.3734,0.1460324279592686
3.25,0.375,1.2362797249558524,1.0955471319463983,0.37595555555555554,0.23436229775202025
3.25,0.5,1.34074622569747,1.0815584228866417,0.37277777777777776,0.3388447633621506
3.25,0.625,1.3529433530139277,1.0282683619961637,0.37155555555555553,0.39382388275293667
3.25,0.75,1.4302492445687511,1.0216163675290821,0.3738666666666667,0.43102815872035427
3.25,0.875,1.5299466926901681,1.0391274038758218,0.3739777777777778,0.5359405494737706
3.25,1.0,1.615716790000277,1.1301453919479274,0.3742888888888889,0.5831374405585755
3.25,1.125,1.5582471229683836,0.9975197093747334,0.3702,0.6894557605603834
3.25,1.25,1.6465055437910436,1.1105393565634765,0.36646666666666666,0.7907592000201165
3.25,1.375,1.7739817618775393,1.0685594973563703,0.36875555555555556,0.8526536535165555
3.25,1.5,1.7263074444792528,1.108822891300952,0.3710222222222222,0.8563674987864041
3.25,1.625,1.7448745878004577,1.056690547259806,0.3682888888888889,0.9606445087624355
3.25,1.75,1.729271569483071,0.9407160723373658,0.36791111111111113,1.040649149741753
3.25,1.875,1.769507229580502,0.9401258020532004,0.3682,1.1212314053464663
3.25,2.0,1.8183175485213343,1.0623758000065164,0.36817777777777777,1.2006568384413
3.5,0.125,1.0265285564924702,1.007125919532546,0.3809777777777778,0.07897488046791995
3.5,0.25,1.1392512974312206,1.0778979512116114,0.37975555555555557,0.16628210005942926
3.5,0.375,1.1620659364953119,1.035112902368081,0.37855555555555553,0.22982863625607122
3.5,0.5,1.3107271744244327,1.041538259398767,0.3772888888888889,0.3303132782408587
3.5,0.625,1.3095475727995498,1.0475247678339634,0.3818888888888889,0.38417537739066654
3.5,0.75,1.4539015754287188,1.0005202074865456,0.3794888888888889,0.41891399104949045
3.5,0.875,1.4840917720918014,1.0560433500558764,0.3771555555555556,0.5355336909879609
