lp_w,Pf_Ps,alpha,trap_frac,mean_vx
1.75,1.125,1.844445502913321,0.18962,2.8894572609052194
1.75,1.25,1.8850433777668592,0.1751,4.350236774608129
1.75,1.375,1.9537054558385607,0.15908,6.169933866514997
1.75,1.5,1.9621411764673875,0.15152,8.103445070250146
1.75,1.625,1.9786026896797277,0.14186,9.976120849672705
1.75,1.75,1.9755597831283145,0.13042,11.860074418773932
1.75,1.875,1.983897856742205,0.12054,13.977653386980354
1.75,2.0,1.9869591325786655,0.11534,15.680147077550561
2.0,0.125,1.3988758891864932,0.35912,-2.876049476601637
2.0,0.25,1.7423266819678411,0.34324,-3.9287709608178814
2.0,0.375,1.8626199651667912,0.3229,-4.86011955969087
2.0,0.5,1.9476486546026974,0.29462,-4.388138322316058
2.0,0.625,1.9562239377071553,0.26726,-3.7195453170393455
2.0,0.75,1.9037372836062842,0.24296,-2.484296274561247
2.0,0.875,1.5806797665549928,0.2202,-0.4280620651221391
2.0,1.0,1.1892433753469338,0.20328,0.8333128645104845
2.0,1.125,1.7616001685973455,0.18746,2.5894832604678784
2.0,1.25,1.8949085747426972,0.17282,4.584939098958694
2.0,1.375,1.9510012716883163,0.15674,7.220861053969032
2.0,1.5,1.9707308632226335,0.14716,8.757457997088062
2.0,1.625,1.9806784532333443,0.13772,11.296681073002883
2.0,1.75,1.9836173849871883,0.12542,13.091873052963903
2.0,1.875,1.9877719427462273,0.11656,15.384241847444148
2.0,2.0,1.9884902870750338,0.108,17.786112354323105
2.25,0.125,1.5128798918098705,0.36352,-3.0806871641098894
2.25,0.25,1.86927840222149,0.3502,-5.459913670265892
2.25,0.375,1.9566729316678835,0.329,-6.409696860879884
2.25,0.5,1.9730386629512722,0.29666,-6.3159936777674615
2.25,0.625,1.999980995248161,0.26984,-4.802046337103474
2.25,0.75,1.9825018395860727,0.24782,-3.8001420696072485
2.25,0.875,1.8457498395607121,0.2209,-1.983638660507656
2.25,1.0,0.8416203837364173,0.20112,0.2534275965927574
2.25,1.125,1.7470148494350985,0.18494,2.628372110507889
