lp_w,Pf_Ps,alpha,trap_frac,mean_vx
1.5,1.625,1.8974539819920402,0.05313333333333333,1.3814127221068797
1.5,1.75,1.9254890941103544,0.05382222222222222,1.4986129627826394
1.5,1.875,1.9385490149609188,0.0522,1.6905450630575525
1.5,2.0,1.9495151787235738,0.05475555555555556,1.0672298005511403
1.75,0.125,1.0295678521587648,0.0558,-0.26128888844901876
1.75,0.25,0.9759907959085906,0.052422222222222224,0.12736174730270314
1.75,0.375,1.0448011220233884,0.056244444444444444,0.35326020486689064
1.75,0.5,1.092583547022585,0.053177777777777775,0.2905643638482155
1.75,0.625,1.1445296831871987,0.05142222222222222,0.2875511318806788
1.75,0.75,1.3616119341801134,0.05173333333333333,-0.16696528774155822
1.75,0.875,1.5660567728192134,0.05377777777777778,0.02648153185073739
1.75,1.0,1.672170349568905,0.053266666666666664,0.606439206268072
1.75,1.125,1.764571784981671,0.05308888888888889,0.6405285670128072
1.75,1.25,1.8238465662923686,0.054511111111111114,0.5978988056418421
1.75,1.375,1.8827258804119866,0.054,1.1924985340592753
1.75,1.5,1.8701152534482572,0.052644444444444445,0.9277056445394445
1.75,1.625,1.9191941503748242,0.051977777777777776,1.245948023388292
1.75,1.75,1.9362505785154573,0.052533333333333335,1.7168870242138115
1.75,1.875,1.94126968556123,0.05435555555555555,1.029113774437618
1.75,2.0,1.9190041338403265,0.05337777777777778,1.8000707822694404
2.0,0.125,1.0586188380396946,0.05584444444444445,0.2407307679483925
2.0,0.25,1.0325281086254907,0.05486666666666667,-0.15886436668478177
2.0,0.375,1.0896240652296285,0.05871111111111111,-0.39901296362289373
2.0,0.5,0.9558243730793097,0.05411111111111111,0.0495125314328913
2.0,0.625,1.0746646906049804,0.0558,0.009282898094559297
2.0,0.75,1.2576538837394595,0.05293333333333333,0.07546986770408337
2.0,0.875,1.3718748094564783,0.05637777777777778,0.4230570271410998
2.0,1.0,1.6413364520312734,0.05466666666666667,0.4961426164280891
2.0,1.125,1.7690937798419524,0.054066666666666666,0.9997569017708342
2.0,1.25,1.8347501512356594,0.05331111111111111,0.5608448154554093
2.0,1.375,1.881841121235519,0.052977777777777776,1.1563486334864197
2.0,1.5,1.8994817740413554,0.053177777777777775,0.9130751575472101
2.0,1.625,1.9229821379208456,0.054622222222222225,1.2881261907919295
